"","site","plot","trt","code_original","X","code","taxon","rep","envelope_multi","date","leaf.area.sample","total.leaf.area","leaf_wet_g","leaf_dry_g","sla_cm2.g.1","leaf_dry_mg","ldmc_mg.g","notes_combined","code_v1","type","code_field","taxon.y","duration","status","title","site_trt_plot","epicollect_title","category","species_notes_if_","percent_cover","block"
"265","lubb",29,"npk","saka",FALSE,"satr","salsola tragus",2,63,"6/7/2023","lubb_29_saka02_063",3.898,0.2935,0.0362,107.679558,36.2,123.3390119,"hard; 2 SLA scans",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_3"
"266","lubb",29,"npk","satr",TRUE,"satr","salsola tragus",1,111,"6/5/2023","lubb_29_saka01_111",2.881,0.2142,0.027,106.7037037,27,126.0504202,"",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_3"
"267","sevi",35,"control","satr",TRUE,"satr","salsola tragus",3,504,"9/12/2023","sevi_35_satr03_504_026",0.297,0.0204,0.003,99,3,147.0588235,"Hard",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_1"
"268","sevi",35,"control","satr",TRUE,"satr","salsola tragus",4,522,"9/12/2023","sevi_35_satr04_522_036",0.407,0.0264,0.0035,116.2857143,3.5,132.5757576,"Hard 2 ""mn"" outside of plot",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_1"
"269","sevi",35,"control","satr",TRUE,"satr","salsola tragus",3,549,"9/12/2023","sevi_35_satr03_549_021",0.249,0.0148,0.0025,99.6,2.5,168.9189189,"Hard",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_1"
"270","sevi",35,"control","satr",TRUE,"satr","salsola tragus",5,630,"9/12/2023","sevi_35_satr05_630_035",0.238,0.015,0.0018,132.2222222,1.8,120,"On envelope; Plot: 35 (5w) (multi says 40)",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_1"
"271","sevi",35,"control","satr",TRUE,"satr","salsola tragus",6,633,"9/12/2023","sevi_35_satr06_633_030",0.24,0.0162,0.0024,100,2.4,148.1481481,"35, 4m w of plot",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_1"
"272","lubb",37,"control","saka",FALSE,"satr","salsola tragus",2,78,"6/7/2023","lubb_37_saka02_078",1.29,0.0915,0.0098,131.6326531,9.8,107.1038251,"hard",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_3"
"273","lubb",37,"control","saka",FALSE,"satr","salsola tragus",1,102,"6/5/2023","lubb_37_saka01_102",0.704,0.036,0.0046,153.0434783,4.6,127.7777778,"species code on bag is wrong says HYOD but should be SAKA",NA,NA,NA,NA,"annual","introduced",NA,NA,NA,NA,NA,0,"block_3"
"274","sevi",39,"npk","satr",TRUE,"satr","salsola tragus",1,507,"9/12/2023","sevi_39_satr01_507_031",0.655,0.0554,0.0072,90.97222222,7.2,129.9638989,"Hard","satr","forb","satr","salsola tragus","annual","introduced","sevi_npk_39","sevi_npk_39","sakassp. tragu_salsola kali ssp. tragus 18","plant","",18,"block_1"
"275","arch",1,"control","scrh",TRUE,"scrh","schizachyrium rhizomatum",1,190,"6/23/2023","arch_01_scrh01_190",24.769,0.684,0.2405,102.989605,240.5,351.6081871,"openleaveshard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_control_01","arch_control_01","scrh_(schizachyrium rhizomatum) 83","plant","",83,"block_1"
"276","arch",1,"control","scrh",TRUE,"scrh","schizachyrium rhizomatum",2,310,"6/27/2023","arch_01_scrh02_310",23.341,0.669,0.2291,101.8812746,229.1,342.45142,"","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_control_01","arch_control_01","scrh_(schizachyrium rhizomatum) 83","plant","",83,"block_1"
"277","arch",8,"npk","scrh",TRUE,"scrh","schizachyrium rhizomatum",1,217,"6/23/2023","arch_08_scrh01_217",28.94,0.87,0.2607,111.0088224,260.7,299.6551724,"hard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_npk_08","arch_npk_08","scrh_(schizachyrium rhizomatum) 60","plant","",60,"block_1"
"278","arch",8,"npk","scrh",TRUE,"scrh","schizachyrium rhizomatum",2,318,"6/27/2023","arch_08_scrh02_318",19.203,0.552,0.1603,119.794136,160.3,290.3985507,"","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_npk_08","arch_npk_08","scrh_(schizachyrium rhizomatum) 60","plant","",60,"block_1"
"279","arch",11,"control","scrh",TRUE,"scrh","schizachyrium rhizomatum",1,211,"6/24/2023","arch_11_scrh01_211",13.666,0.359,0.1203,113.599335,120.3,335.097493,"hard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_control_11","arch_control_11","scrh_(schizachyrium rhizomatum) 20","plant","",20,"block_2"
"280","arch",11,"control","scrh",TRUE,"scrh","schizachyrium rhizomatum",2,344,"6/28/2023","arch_11_scrh02_344",12.828,0.348,0.1136,112.9225352,113.6,326.4367816,"","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_control_11","arch_control_11","scrh_(schizachyrium rhizomatum) 20","plant","",20,"block_2"
"281","arch",11,"control","scrh",TRUE,"scrh","schizachyrium rhizomatum",4,365,"6/30/2023","arch_11_scrh04_365",19.531,0.518,0.2142,91.18113912,214.2,413.5135135,"hard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_control_11","arch_control_11","scrh_(schizachyrium rhizomatum) 20","plant","",20,"block_2"
"282","arch",18,"npk","scrh",TRUE,"scrh","schizachyrium rhizomatum",1,238,"6/24/2023","arch_18_scrh01_238",40.053,1.273,0.3424,116.9772196,342.4,268.9709348,"hard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_npk_18","arch_npk_18","scrh_(schizachyrium rhizomatum) 1","plant","",1,"block_2"
"283","arch",18,"npk","scrh",TRUE,"scrh","schizachyrium rhizomatum",2,371,"6/28/2023","arch_18_scrh02_371",15.262,0.392,0.1082,141.0536044,108.2,276.0204082,"","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_npk_18","arch_npk_18","scrh_(schizachyrium rhizomatum) 1","plant","",1,"block_2"
"284","arch",18,"npk","scrh",TRUE,"scrh","schizachyrium rhizomatum",4,404,"6/30/2023","arch_18_scrh04_404",17.539,0.404,0.1299,135.0192456,129.9,321.5346535,"4­hard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_npk_18","arch_npk_18","scrh_(schizachyrium rhizomatum) 1","plant","",1,"block_2"
"285","arch",21,"control","scrh",TRUE,"scrh","schizachyrium rhizomatum",1,253,"6/26/2023","arch_21_scrh01_253",24.208,0.641,0.2256,107.3049645,225.6,351.950078,"hard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_control_21","arch_control_21","scrh_(schizachyrium rhizomatum) 80","plant","",80,"block_3"
"286","arch",21,"control","scrh",TRUE,"scrh","schizachyrium rhizomatum",3,289,"6/26/2023","arch_21_scrh03_289",16.07,0.455,0.1556,103.277635,155.6,341.978022,"hard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_control_21","arch_control_21","scrh_(schizachyrium rhizomatum) 80","plant","",80,"block_3"
"287","arch",28,"npk","scrh",TRUE,"scrh","schizachyrium rhizomatum",1,268,"6/26/2023","arch_28_scrh01_268",38.877,1.326,0.4044,96.13501484,404.4,304.9773756,"hard","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_npk_28","arch_npk_28","scrh_(schizachyrium rhizomatum) 78","plant","",78,"block_3"
"288","arch",28,"npk","scrh",TRUE,"scrh","schizachyrium rhizomatum",2,431,"6/28/2023","arch_28_scrh02_431",27.362,0.663,0.194,141.0412371,194,292.6093514,"","scrh","graminoid","scrh","schizachyrium rhizomatum","perennial","native","arch_npk_28","arch_npk_28","scrh_(schizachyrium rhizomatum) 78","plant","",78,"block_3"
"289","temple",1,"control","scsc",TRUE,"scsc","schizachyrium scoparium",1,12,"5/23/2023","temple_01_scsc01_012",21.731,0.36,0.1855,117.148248,185.5,515.2777778,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_01","temple_control_01","scsc_(schizachyrium scoparium)","plant","",25,"block_1"
"290","temple",1,"control","scsc",TRUE,"scsc","schizachyrium scoparium",1,12,"5/23/2023","temple_01_scsc01_012",21.731,0.36,0.1855,117.148248,185.5,515.2777778,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_01","temple_control_01","scsc_(schizachyrium scoparium)","plant","",6,"block_1"
"291","temple",1,"control","scsc",TRUE,"scsc","schizachyrium scoparium",2,15,"5/23/2023","temple_01_scsc02_015",14.352,0.17,0.1108,129.5306859,110.8,651.7647059,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_01","temple_control_01","scsc_(schizachyrium scoparium)","plant","",25,"block_1"
"292","temple",1,"control","scsc",TRUE,"scsc","schizachyrium scoparium",2,15,"5/23/2023","temple_01_scsc02_015",14.352,0.17,0.1108,129.5306859,110.8,651.7647059,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_01","temple_control_01","scsc_(schizachyrium scoparium)","plant","",6,"block_1"
"293","temple",1,"control","scsc",TRUE,"scsc","schizachyrium scoparium",3,18,"5/23/2023","temple_01_scsc03_018",13.798,0.21,0.1071,128.8328665,107.1,510,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_01","temple_control_01","scsc_(schizachyrium scoparium)","plant","",25,"block_1"
"294","temple",1,"control","scsc",TRUE,"scsc","schizachyrium scoparium",3,18,"5/23/2023","temple_01_scsc03_018",13.798,0.21,0.1071,128.8328665,107.1,510,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_01","temple_control_01","scsc_(schizachyrium scoparium)","plant","",6,"block_1"
"295","temple",1,"control","scsc",TRUE,"scsc","schizachyrium scoparium",4,75,"5/24/2023","temple_01_scsc04_075",9.57,0.12,0.0746,128.2841823,74.6,621.6666667,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_01","temple_control_01","scsc_(schizachyrium scoparium)","plant","",25,"block_1"
"296","temple",1,"control","scsc",TRUE,"scsc","schizachyrium scoparium",4,75,"5/24/2023","temple_01_scsc04_075",9.57,0.12,0.0746,128.2841823,74.6,621.6666667,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_01","temple_control_01","scsc_(schizachyrium scoparium)","plant","",6,"block_1"
"297","temple",8,"npk","scsc",TRUE,"scsc","schizachyrium scoparium",1,13,"5/25/2023","temple_08_scsc01_013",19.493,0.25,0.1273,153.1264729,127.3,509.2,"hard",NA,NA,NA,NA,"perennial","native",NA,NA,NA,NA,NA,0,"block_1"
"298","temple",8,"npk","scsc",TRUE,"scsc","schizachyrium scoparium",2,16,"5/25/2023","temple_08_scsc02_016",7.117,0.14,0.0891,79.87654321,89.1,636.4285714,"",NA,NA,NA,NA,"perennial","native",NA,NA,NA,NA,NA,0,"block_1"
"299","temple",11,"control","scsc",TRUE,"scsc","schizachyrium scoparium",1,13,"5/26/2023","temple_11_scsc01_013",17.106,0.24,0.1316,129.9848024,131.6,548.3333333,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_11","temple_control_11","scsc_(schizachyrium scoparium)","plant","",75,"block_2"
"300","temple",11,"control","scsc",TRUE,"scsc","schizachyrium scoparium",1,13,"5/26/2023","temple_11_scsc01_013",17.106,0.24,0.1316,129.9848024,131.6,548.3333333,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_11","temple_control_11","scsc_(schizachyrium scoparium)","plant","",25,"block_2"
"301","temple",11,"control","scsc",TRUE,"scsc","schizachyrium scoparium",2,16,"5/25/2023","temple_11_scsc02_016",10.414,0.14,0.0745,139.7852349,74.5,532.1428571,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_11","temple_control_11","scsc_(schizachyrium scoparium)","plant","",75,"block_2"
"302","temple",11,"control","scsc",TRUE,"scsc","schizachyrium scoparium",2,16,"5/25/2023","temple_11_scsc02_016",10.414,0.14,0.0745,139.7852349,74.5,532.1428571,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_11","temple_control_11","scsc_(schizachyrium scoparium)","plant","",25,"block_2"
"303","temple",18,"npk","scsc",TRUE,"scsc","schizachyrium scoparium",1,7,"5/26/2023","temple_18_scsc01_007",11.984,0.12,0.0758,158.1002639,75.8,631.6666667,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_npk_18","temple_npk_18","scsc_(schizachyrium scoparium)","plant","",0.5,"block_2"
"304","temple",18,"npk","scsc",TRUE,"scsc","schizachyrium scoparium",2,10,"5/25/2023","temple_18_scsc02_010",13.469,0.19,0.00947,1422.280887,9.47,49.84210526,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_npk_18","temple_npk_18","scsc_(schizachyrium scoparium)","plant","",0.5,"block_2"
"305","temple",21,"control","scsc",TRUE,"scsc","schizachyrium scoparium",1,7,"5/26/2023","temple_21_scsc01_007",14.533,0.18,0.0798,182.1177945,79.8,443.3333333,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_21","temple_control_21","scsc_(schizachyrium scoparium)","plant","",40,"block_3"
"306","temple",21,"control","scsc",TRUE,"scsc","schizachyrium scoparium",1,7,"5/26/2023","temple_21_scsc01_007",14.533,0.18,0.0798,182.1177945,79.8,443.3333333,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_21","temple_control_21","scsc_(schizachyrium scoparium)","plant","",40,"block_3"
"307","temple",21,"control","scsc",TRUE,"scsc","schizachyrium scoparium",2,10,"5/26/2023","temple_21_scsc02_010",8.69,0.18,0.0614,141.5309446,61.4,341.1111111,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_21","temple_control_21","scsc_(schizachyrium scoparium)","plant","",40,"block_3"
"308","temple",21,"control","scsc",TRUE,"scsc","schizachyrium scoparium",2,10,"5/26/2023","temple_21_scsc02_010",8.69,0.18,0.0614,141.5309446,61.4,341.1111111,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_control_21","temple_control_21","scsc_(schizachyrium scoparium)","plant","",40,"block_3"
"309","temple",28,"npk","scsc",TRUE,"scsc","schizachyrium scoparium",1,7,"5/27/2023","temple_28_scsc01_007",19.704,0.36,0.145,135.8896552,145,402.7777778,"hard","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_npk_28","temple_npk_28","scsc_(schizachyrium scoparium)","plant","",1,"block_3"
"310","temple",28,"npk","scsc",TRUE,"scsc","schizachyrium scoparium",2,10,"5/26/2023","temple_28_scsc02_010",20.705,0.33,0.1251,165.5075939,125.1,379.0909091,"","scsc","graminoid","scsc","schizachyrium scoparium","perennial","native","temple_npk_28","temple_npk_28","scsc_(schizachyrium scoparium)","plant","",1,"block_3"
"311","lubb",5,"npk","soel",TRUE,"soel","solanum elaeagnifolium",2,9,"6/6/2023","lubb_05_soel02_009",11.221,0.3175,0.0723,155.2005533,72.3,227.7165354,"hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_npk_05","lubb_npk_05","soel_(solanum elaeagnifolium) 2","plant","",2,"block_1"
"312","lubb",5,"npk","soel",TRUE,"soel","solanum elaeagnifolium",1,157,"6/15/2023","lubb_05_soel01_157",15.733,0.484,0.1274,123.4929356,127.4,263.2231405,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_npk_05","lubb_npk_05","soel_(solanum elaeagnifolium) 2","plant","",2,"block_1"
"313","lubb",8,"control","soel",TRUE,"soel","solanum elaeagnifolium",2,149,"6/7/2023","lubb_08_soel02_149",10.567,0.3231,0.0957,110.4179728,95.7,296.1931291,"hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_control_08","lubb_control_08","soel_(solanum elaeagnifolium) 10","plant","",10,"block_1"
"314","lubb",8,"control","soel",TRUE,"soel","solanum elaeagnifolium",1,219,"6/6/2023","lubb_08_soel01_219",11.547,0.4137,0.1152,100.234375,115.2,278.4626541,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_control_08","lubb_control_08","soel_(solanum elaeagnifolium) 10","plant","",10,"block_1"
"315","sevi",25,"npk","soel",TRUE,"soel","solanum elaeagnifolium",1,494,"9/11/2023","sevi_25_soel01_494_011",7.168,0.2698,0.0646,110.9597523,64.6,239.4366197,"Hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_npk_25","sevi_npk_25","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"316","sevi",25,"npk","soel",TRUE,"soel","solanum elaeagnifolium",2,525,"9/11/2023","sevi_25_soel02_525_010",8.02,0.2732,0.0639,125.5086072,63.9,233.8945827,"Hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_npk_25","sevi_npk_25","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"317","sevi",25,"npk","soel",TRUE,"soel","solanum elaeagnifolium",1,540,"9/11/2023","sevi_25_soel01_540_009",10.169,0.3764,0.0877,115.9521095,87.7,232.9968119,"Hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_npk_25","sevi_npk_25","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"318","sevi",25,"npk","soel",TRUE,"soel","solanum elaeagnifolium",4,585,"9/12/2023","sevi_25_soel04_585_019",6.195,0.2492,0.0564,109.8404255,56.4,226.3242376,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_npk_25","sevi_npk_25","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"319","lubb",27,"npk","soel",TRUE,"soel","solanum elaeagnifolium",2,39,"6/6/2023","lubb_27_soel02_039",15.305,0.5202,0.1217,125.7600657,121.7,233.9484814,"hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_npk_27","lubb_npk_27","soel_(solanum elaeagnifolium) 2","plant","",2,"block_2"
"320","lubb",27,"npk","soel",TRUE,"soel","solanum elaeagnifolium",1,129,"6/15/2023","lubb_27_soel01_129",33.289,0.9605,0.2365,140.756871,236.5,246.225924,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_npk_27","lubb_npk_27","soel_(solanum elaeagnifolium) 2","plant","",2,"block_2"
"321","lubb",28,"control","soel",TRUE,"soel","solanum elaeagnifolium",2,54,"6/6/2023","lubb_28_soel02_054",23.928,0.8777,0.2079,115.0937951,207.9,236.8690897,"hard",NA,NA,NA,NA,"perennial","native",NA,NA,NA,NA,NA,0,"block_2"
"322","lubb",29,"npk","soel",TRUE,"soel","solanum elaeagnifolium",2,69,"6/7/2023","lubb_29_soel02_069",14.431,0.4541,0.1088,132.6378676,108.8,239.5948029,"hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_npk_29","lubb_npk_29","soel_(solanum elaeagnifolium) 2","plant","",2,"block_3"
"323","lubb",29,"npk","soel",TRUE,"soel","solanum elaeagnifolium",1,114,"6/5/2023","lubb_29_soel01_114",20.565,0.7338,0.1669,123.2174955,166.9,227.4461706,"3 SLA scans","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_npk_29","lubb_npk_29","soel_(solanum elaeagnifolium) 2","plant","",2,"block_3"
"324","sevi",35,"control","soel",TRUE,"soel","solanum elaeagnifolium",1,479,"9/11/2023","sevi_35_soel01_479_013",4.726,0.123,0.0372,127.0430108,37.2,302.4390244,"Hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_control_35","sevi_control_35","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"325","sevi",35,"control","soel",TRUE,"soel","solanum elaeagnifolium",2,510,"9/11/2023","sevi_35_soel02_510_012",8.461,0.234,0.0709,119.3370945,70.9,302.991453,"Hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_control_35","sevi_control_35","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"326","sevi",35,"control","soel",TRUE,"soel","solanum elaeagnifolium",4,588,"9/12/2023","sevi_35_soel04_588_025",6.3,0.1713,0.0419,150.3579952,41.9,244.6001168,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_control_35","sevi_control_35","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"327","sevi",35,"control","soel",TRUE,"soel","solanum elaeagnifolium",3,591,"9/12/2023","sevi_35_soel03_591_023",4.928,0.1381,0.0363,135.7575758,36.3,262.8530051,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_control_35","sevi_control_35","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"328","lubb",37,"control","soel",TRUE,"soel","solanum elaeagnifolium",2,84,"6/7/2023","lubb_37_soel02_084",18.29,0.6528,0.1678,108.9988081,167.8,257.0465686,"hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_control_37","lubb_control_37","soel_(solanum elaeagnifolium) 2","plant","",2,"block_3"
"329","lubb",37,"control","soel",TRUE,"soel","solanum elaeagnifolium",1,96,"6/5/2023","lubb_37_soel01_096",17.276,0.6224,0.1342,128.733234,134.2,215.6169666,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_control_37","lubb_control_37","soel_(solanum elaeagnifolium) 2","plant","",2,"block_3"
"330","lubb",37,"control","soel",TRUE,"soel","solanum elaeagnifolium",2,99,"6/5/2023","lubb_37_soel02_099",27.344,0.9257,0.1985,137.7531486,198.5,214.4323215,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","lubb_control_37","lubb_control_37","soel_(solanum elaeagnifolium) 2","plant","",2,"block_3"
"331","sevi",39,"npk","soel",TRUE,"soel","solanum elaeagnifolium",1,579,"9/12/2023","sevi_39_soel01_579_018",6.017,0.1831,0.042,143.2619048,42,229.3828509,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_npk_39","sevi_npk_39","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"332","sevi",39,"npk","soel",TRUE,"soel","solanum elaeagnifolium",2,582,"9/12/2023","sevi_39_soel02_582_020",6.044,0.1579,0.0332,182.0481928,33.2,210.259658,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_npk_39","sevi_npk_39","soel_solanum elaeagnifolium 1","plant","",1,"block_1"
"333","sevi",40,"control","soel",TRUE,"soel","solanum elaeagnifolium",1,555,"9/11/2023","sevi_40_soel01_555_015",4.382,0.1058,0.0358,122.4022346,35.8,338.3742911,"Hard","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_control_40","sevi_control_40","soel_solanum elaeagnifolium 2","plant","",2,"block_1"
"334","sevi",40,"control","soel",TRUE,"soel","solanum elaeagnifolium",2,603,"9/12/2023","sevi_40_soel02_603_024",5.853,0.1578,0.0333,175.7657658,33.3,211.026616,"","soel","forb","soel","solanum elaeagnifolium","perennial","native","sevi_control_40","sevi_control_40","soel_solanum elaeagnifolium 2","plant","",2,"block_1"
"335","temple",11,"control","sonu",TRUE,"sonu","sorghastrum nutans",1,43,"5/25/2023","temple_11_sonu01_043",36.176,0.91,0.4574,79.09051159,457.4,502.6373626,"","sonu","graminoid","sonu","sorghastrum nutans","perennial","native","temple_control_11","temple_control_11","sonu_(sorghastrum nutans)","plant","",10,"block_2"
"336","temple",11,"control","sonu",TRUE,"sonu","sorghastrum nutans",1,43,"5/25/2023","temple_11_sonu01_043",36.176,0.91,0.4574,79.09051159,457.4,502.6373626,"","sonu","graminoid","sonu","sorghastrum nutans","perennial","native","temple_control_11","temple_control_11","sonu_(sorghastrum nutans)","plant","",25,"block_2"
"337","temple",11,"control","sonu",TRUE,"sonu","sorghastrum nutans",2,46,"5/25/2023","temple_11_sonu02_046",29.86,0.86,0.4373,68.28264349,437.3,508.4883721,"","sonu","graminoid","sonu","sorghastrum nutans","perennial","native","temple_control_11","temple_control_11","sonu_(sorghastrum nutans)","plant","",10,"block_2"
"338","temple",11,"control","sonu",TRUE,"sonu","sorghastrum nutans",2,46,"5/25/2023","temple_11_sonu02_046",29.86,0.86,0.4373,68.28264349,437.3,508.4883721,"","sonu","graminoid","sonu","sorghastrum nutans","perennial","native","temple_control_11","temple_control_11","sonu_(sorghastrum nutans)","plant","",25,"block_2"
"339","temple",1,"control","soha",TRUE,"soha","sorghum halepense",2,63,"5/24/2023","temple_01_soha02_063",66.205,0.88,0.3569,185.5001401,356.9,405.5681818,"soft",NA,NA,NA,NA,"perennial","introduced",NA,NA,NA,NA,NA,0,"block_1"
"340","temple",1,"control","soha",TRUE,"soha","sorghum halepense",1,66,"5/24/2023","temple_01_soha01_066",78.611,1.09,0.466,168.693133,466,427.5229358,"hard",NA,NA,NA,NA,"perennial","introduced",NA,NA,NA,NA,NA,0,"block_1"
"341","temple",8,"npk","soha",TRUE,"soha","sorghum halepense",1,7,"5/25/2023","temple_08_soha01_007",90.19,1.27,0.4112,219.3336576,411.2,323.7795276,"hard","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_08","temple_npk_08","soha_(sorghum halepense)","plant","",6,"block_1"
"342","temple",8,"npk","soha",TRUE,"soha","sorghum halepense",1,7,"5/25/2023","temple_08_soha01_007",90.19,1.27,0.4112,219.3336576,411.2,323.7795276,"hard","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_08","temple_npk_08","soha_(sorghum halepense)","plant","",13,"block_1"
"343","temple",8,"npk","soha",TRUE,"soha","sorghum halepense",2,10,"5/25/2023","temple_08_soha02_010",36.719,0.49,0.1777,206.6347777,177.7,362.6530612,"","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_08","temple_npk_08","soha_(sorghum halepense)","plant","",6,"block_1"
"344","temple",8,"npk","soha",TRUE,"soha","sorghum halepense",2,10,"5/25/2023","temple_08_soha02_010",36.719,0.49,0.1777,206.6347777,177.7,362.6530612,"","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_08","temple_npk_08","soha_(sorghum halepense)","plant","",13,"block_1"
"345","temple",11,"control","soha",TRUE,"soha","sorghum halepense",1,1,"5/26/2023","temple_11_soha01_001",27.509,0.27,0.1499,183.5156771,149.9,555.1851852,"hard",NA,NA,NA,NA,"perennial","introduced",NA,NA,NA,NA,NA,0,"block_2"
"346","temple",11,"control","soha",TRUE,"soha","sorghum halepense",2,4,"5/25/2023","temple_11_soha02_004",34.805,0.43,0.1863,186.8223296,186.3,433.255814,"",NA,NA,NA,NA,"perennial","introduced",NA,NA,NA,NA,NA,0,"block_2"
"347","temple",18,"npk","soha",TRUE,"soha","sorghum halepense",1,1,"5/26/2023","temple_18_soha01_001",55.455,0.68,0.2916,190.1748971,291.6,428.8235294,"hard","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_18","temple_npk_18","soha_(sorghum halepense)","plant","",5,"block_2"
"348","temple",18,"npk","soha",TRUE,"soha","sorghum halepense",1,1,"5/26/2023","temple_18_soha01_001",55.455,0.68,0.2916,190.1748971,291.6,428.8235294,"hard","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_18","temple_npk_18","soha_(sorghum halepense)","plant","",3,"block_2"
"349","temple",18,"npk","soha",TRUE,"soha","sorghum halepense",2,4,"5/25/2023","temple_18_soha02_004",59.355,0.72,0.2913,203.7590113,291.3,404.5833333,"","soha","graminoid","soha","sorghum halepense","perennial","introduced","temple_npk_18","temple_npk_18","soha_(sorghum halepense)","plant","",5,"block_2"
