"","site.x","type","family","code_field","code.x","taxon.x","pathway","duration","duration2","con_acq","notes_con_acq","status","code_usda","notes_taxon.x","taxon_morpho","notes","ec5_branch_owner_uuid.x","ec5_uuid","created_at.x","uploaded_at.x","ec5_branch_owner_uuid.y","ec5_branch_uuid","created_at","uploaded_at","title","date_measured","time_started","site.y","site_trt_plot","site.1","trt","plot","subplot","nested_subplot","photo_1x1","notes_plot","species_list_site","species_in_plot","epicollect_title","epicollect_species","category","code.y","taxon.y","notes_taxon.y","species_notes_if_","percent_cover","photo_if_needed","notes_cover"
"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81","8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81","2023-09-07T19:02:40.000Z","2023-09-07T19:02:53.000Z","8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81","6c060fab-b2c4-480a-8ffd-17c690b77698","2023-09-07T18:59:40.000Z","2023-09-07T19:02:57.000Z","sevi_npk_39","9/7/2023","12:58 PM","sevi","sevi_npk_39","sevi","npk",39,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81_1694113114.jpg","","sevi",8,"1_other_bare soil 88","1_other_bare soil","other","other","soil","","",88,"","na"
"303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8bbf53b2-0577-46e0-a9de-e286994d3923","8bbf53b2-0577-46e0-a9de-e286994d3923","2023-09-07T17:18:19.000Z","2023-09-07T17:29:36.000Z","8bbf53b2-0577-46e0-a9de-e286994d3923","6b12f84a-99ff-4224-befe-70acbecd2add","2023-09-07T17:15:59.000Z","2023-09-07T17:29:40.000Z","sevi_control_12","9/7/2023","11:13 AM","sevi","sevi_control_12","sevi","control",12,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8bbf53b2-0577-46e0-a9de-e286994d3923_1694106840.jpg","","sevi",9,"1_other_litter 28","1_other_litter","other","other","litter","","",28,"","na"
"304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8bbf53b2-0577-46e0-a9de-e286994d3923","8bbf53b2-0577-46e0-a9de-e286994d3923","2023-09-07T17:18:19.000Z","2023-09-07T17:29:36.000Z","8bbf53b2-0577-46e0-a9de-e286994d3923","4abe90af-3e00-4048-94b6-9ebd3689a610","2023-09-07T17:16:12.000Z","2023-09-07T17:29:41.000Z","sevi_control_12","9/7/2023","11:13 AM","sevi","sevi_control_12","sevi","control",12,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8bbf53b2-0577-46e0-a9de-e286994d3923_1694106840.jpg","","sevi",9,"1_other_rocks 0.5","1_other_rocks","other","other","rocks","","",0.5,"","na"
"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8bbf53b2-0577-46e0-a9de-e286994d3923","8bbf53b2-0577-46e0-a9de-e286994d3923","2023-09-07T17:18:19.000Z","2023-09-07T17:29:36.000Z","8bbf53b2-0577-46e0-a9de-e286994d3923","85cbfe88-484a-4afe-a296-f5db7af8241a","2023-09-07T17:15:39.000Z","2023-09-07T17:29:39.000Z","sevi_control_12","9/7/2023","11:13 AM","sevi","sevi_control_12","sevi","control",12,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8bbf53b2-0577-46e0-a9de-e286994d3923_1694106840.jpg","","sevi",9,"1_other_bare soil 85","1_other_bare soil","other","other","soil","","",85,"","na"
"306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b287dd4c-247f-4783-a712-d45ee95c09b9","b287dd4c-247f-4783-a712-d45ee95c09b9","2023-09-07T18:42:15.000Z","2023-09-07T18:42:21.000Z","b287dd4c-247f-4783-a712-d45ee95c09b9","0f28a5da-7652-421f-a155-0283de1e952d","2023-09-07T18:38:00.000Z","2023-09-07T18:42:24.000Z","sevi_control_35","9/7/2023","12:35 PM","sevi","sevi_control_35","sevi","control",35,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=b287dd4c-247f-4783-a712-d45ee95c09b9_1694111776.jpg","","sevi",9,"1_other_litter 23","1_other_litter","other","other","litter","","",23,"","na"
"307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b287dd4c-247f-4783-a712-d45ee95c09b9","b287dd4c-247f-4783-a712-d45ee95c09b9","2023-09-07T18:42:15.000Z","2023-09-07T18:42:21.000Z","b287dd4c-247f-4783-a712-d45ee95c09b9","9dbe9440-5c92-4851-ad96-cbf3b4a98976","2023-09-07T18:37:24.000Z","2023-09-07T18:42:22.000Z","sevi_control_35","9/7/2023","12:35 PM","sevi","sevi_control_35","sevi","control",35,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=b287dd4c-247f-4783-a712-d45ee95c09b9_1694111776.jpg","","sevi",9,"1_other_rocks 2","1_other_rocks","other","other","rocks","","",2,"","na"
"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b287dd4c-247f-4783-a712-d45ee95c09b9","b287dd4c-247f-4783-a712-d45ee95c09b9","2023-09-07T18:42:15.000Z","2023-09-07T18:42:21.000Z","b287dd4c-247f-4783-a712-d45ee95c09b9","2ca6c7a3-d3d2-40b1-9a05-e4ad38731d2d","2023-09-07T18:38:21.000Z","2023-09-07T18:42:25.000Z","sevi_control_35","9/7/2023","12:35 PM","sevi","sevi_control_35","sevi","control",35,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=b287dd4c-247f-4783-a712-d45ee95c09b9_1694111776.jpg","","sevi",9,"1_other_bare soil 73","1_other_bare soil","other","other","soil","","",73,"","na"
"309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f1d3a5e2-b45b-49bc-998a-57e694e295f2","f1d3a5e2-b45b-49bc-998a-57e694e295f2","2023-09-07T17:58:53.000Z","2023-09-07T18:00:20.000Z","f1d3a5e2-b45b-49bc-998a-57e694e295f2","a5c39941-db03-47ce-9e55-cdbbcdcd1080","2023-09-07T17:48:25.000Z","2023-09-07T17:59:16.000Z","sevi_control_22","9/7/2023","11:46 AM","sevi","sevi_control_22","sevi","control",22,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg","","sevi",8,"1_other_litter 13","1_other_litter","other","other","litter","","",13,"","na"
"310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f1d3a5e2-b45b-49bc-998a-57e694e295f2","f1d3a5e2-b45b-49bc-998a-57e694e295f2","2023-09-07T17:58:53.000Z","2023-09-07T18:00:20.000Z","f1d3a5e2-b45b-49bc-998a-57e694e295f2","72786e5f-c288-4b65-b99c-7bf4584b10ff","2023-09-07T17:47:46.000Z","2023-09-07T17:59:14.000Z","sevi_control_22","9/7/2023","11:46 AM","sevi","sevi_control_22","sevi","control",22,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg","","sevi",8,"1_other_rocks 1","1_other_rocks","other","other","rocks","","",1,"","na"
"311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f1d3a5e2-b45b-49bc-998a-57e694e295f2","f1d3a5e2-b45b-49bc-998a-57e694e295f2","2023-09-07T17:58:53.000Z","2023-09-07T18:00:20.000Z","f1d3a5e2-b45b-49bc-998a-57e694e295f2","b2f5deb3-6656-47df-9930-9c13d8ce8923","2023-09-07T17:48:45.000Z","2023-09-07T17:59:17.000Z","sevi_control_22","9/7/2023","11:46 AM","sevi","sevi_control_22","sevi","control",22,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg","","sevi",8,"1_other_bare soil 93","1_other_bare soil","other","other","soil","","",93,"","na"
"312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","2023-09-07T17:40:15.000Z","2023-09-07T17:42:22.000Z","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","e0076e89-03c9-4b04-999f-5eda603d15cb","2023-09-07T17:36:35.000Z","2023-09-07T17:42:23.000Z","sevi_npk_17","9/7/2023","11:35 AM","sevi","sevi_npk_17","sevi","npk",17,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f57efbdf-5bea-4f8d-9e20-61ac5455ffc8_1694108164.jpg","","sevi",8,"1_other_animal diggings/ disturbance 1","1_other_animal diggings/ disturbance","other","other","disturbance","animal hole","animal hole",1,"","na"
"313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","2023-09-07T17:40:15.000Z","2023-09-07T17:42:22.000Z","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","a9bd9b7f-c84d-43cc-8784-170cc703006d","2023-09-07T17:37:34.000Z","2023-09-07T17:42:25.000Z","sevi_npk_17","9/7/2023","11:35 AM","sevi","sevi_npk_17","sevi","npk",17,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f57efbdf-5bea-4f8d-9e20-61ac5455ffc8_1694108164.jpg","","sevi",8,"1_other_litter 25","1_other_litter","other","other","litter","","",25,"","na"
"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","2023-09-07T17:40:15.000Z","2023-09-07T17:42:22.000Z","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","ddcf399b-a38b-4eb8-a261-3116b49b2436","2023-09-07T17:37:07.000Z","2023-09-07T17:42:24.000Z","sevi_npk_17","9/7/2023","11:35 AM","sevi","sevi_npk_17","sevi","npk",17,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f57efbdf-5bea-4f8d-9e20-61ac5455ffc8_1694108164.jpg","","sevi",8,"1_other_rocks 22","1_other_rocks","other","other","rocks","","",22,"","na"
"315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","2023-09-07T17:40:15.000Z","2023-09-07T17:42:22.000Z","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","e1625299-3fad-4dd1-bd4a-b7cecb261cb7","2023-09-07T17:38:22.000Z","2023-09-07T17:42:27.000Z","sevi_npk_17","9/7/2023","11:35 AM","sevi","sevi_npk_17","sevi","npk",17,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f57efbdf-5bea-4f8d-9e20-61ac5455ffc8_1694108164.jpg","","sevi",8,"1_other_bare soil 78","1_other_bare soil","other","other","soil","","",78,"","na"
"316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"597548d9-ae76-40e6-9d11-3e378c908a8f","597548d9-ae76-40e6-9d11-3e378c908a8f","2023-06-05T14:13:52.000Z","2023-06-05T14:14:01.000Z","597548d9-ae76-40e6-9d11-3e378c908a8f","dcf10f2a-1b85-450d-a378-dd76578cbe09","2023-06-05T14:09:52.000Z","2023-06-05T14:14:06.000Z","lubb_control_28","6/5/2023","9:06 AM","lubb","lubb_control_28","lubb","control",28,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=0967e0ae-0e7d-494e-b93b-0877ecc999bd_1685974253.jpg","mesquite (established) in centerof subplot","lubb",7,"1.3_animal diggings/ disturbance 0","4_animal diggings/ disturbance","other","other","disturbance","animal diggings/ disturbance","",0,"",""
"317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"597548d9-ae76-40e6-9d11-3e378c908a8f","597548d9-ae76-40e6-9d11-3e378c908a8f","2023-06-05T14:13:52.000Z","2023-06-05T14:14:01.000Z","597548d9-ae76-40e6-9d11-3e378c908a8f","1f265027-84cf-4fbb-b968-e8239b6b7974","2023-06-05T14:09:23.000Z","2023-06-05T14:14:04.000Z","lubb_control_28","6/5/2023","9:06 AM","lubb","lubb_control_28","lubb","control",28,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=0967e0ae-0e7d-494e-b93b-0877ecc999bd_1685974253.jpg","mesquite (established) in centerof subplot","lubb",7,"1.1_litter 5","2_litter","other","other","litter","","",5,"",""
"318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"597548d9-ae76-40e6-9d11-3e378c908a8f","597548d9-ae76-40e6-9d11-3e378c908a8f","2023-06-05T14:13:52.000Z","2023-06-05T14:14:01.000Z","597548d9-ae76-40e6-9d11-3e378c908a8f","40d9e549-9b98-4071-b4fb-60085dc46e4b","2023-06-05T14:09:38.000Z","2023-06-05T14:14:05.000Z","lubb_control_28","6/5/2023","9:06 AM","lubb","lubb_control_28","lubb","control",28,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=0967e0ae-0e7d-494e-b93b-0877ecc999bd_1685974253.jpg","mesquite (established) in centerof subplot","lubb",7,"1.2_bare soil 0","3_bare soil","other","other","soil","","",0,"",""
"319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"597548d9-ae76-40e6-9d11-3e378c908a8f","597548d9-ae76-40e6-9d11-3e378c908a8f","2023-06-05T14:13:52.000Z","2023-06-05T14:14:01.000Z","597548d9-ae76-40e6-9d11-3e378c908a8f","02680914-0a5a-4e99-bb54-fc86bedcaf56","2023-06-05T14:08:46.000Z","2023-06-05T14:14:02.000Z","lubb_control_28","6/5/2023","9:06 AM","lubb","lubb_control_28","lubb","control",28,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=0967e0ae-0e7d-494e-b93b-0877ecc999bd_1685974253.jpg","mesquite (established) in centerof subplot","lubb",7,"1.0_woody overstory 50","1_woody overstory","other","other","woody_overstory","mesquite","",50,"",""
"320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","2023-06-05T13:34:15.000Z","2023-06-05T13:34:22.000Z","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","d894813c-0152-4457-a57f-b9f08a09552c","2023-06-05T13:09:46.000Z","2023-06-05T13:34:27.000Z","lubb_control_08","6/5/2023","8:07 AM","lubb","lubb_control_08","lubb","control",8,"c","3","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=99c11a85-eaf8-4c51-8b84-e6976429d48b_1685970624.jpg","","lubb",11,"1.3_animal diggings/ disturbance 0","4_animal diggings/ disturbance","other","other","disturbance","animal diggings/ disturbance","",0,"",""
"321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"265eccff-9aa3-42ab-bf20-b3cf84d58387","265eccff-9aa3-42ab-bf20-b3cf84d58387","2023-06-05T13:45:55.000Z","2023-06-05T13:59:55.000Z","265eccff-9aa3-42ab-bf20-b3cf84d58387","0ee9fc3e-4b3a-4182-87e9-65099aac1dbe","2023-06-05T13:45:52.000Z","2023-06-05T13:59:58.000Z","lubb_npk_05","6/5/2023","8:42 AM","lubb","lubb_npk_05","lubb","npk",5,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=64ce1308-30ac-44e9-bba6-7fcc8851ae00_1685972611.jpg","","lubb",8,"1.3_animal diggings/ disturbance 0","4_animal diggings/ disturbance","other","other","disturbance","animal diggings/ disturbance","",0,"",""
"322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c324e2f7-7efc-4fd4-adc0-7737a2d9da23","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","2023-06-05T14:46:03.000Z","2023-06-21T01:46:21.000Z","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","b38cb1d4-74a3-46f6-a175-6786b7a7593a","2023-06-05T14:40:26.000Z","2023-06-05T14:46:26.000Z","lubb_npk_29","6/5/2023","9:37 AM","lubb","lubb_npk_29","lubb","npk",29,"d","4","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=fd079b7b-aaf3-41c3-9c01-9da9a48169e1_1685976053.jpg","","lubb",8,"1.3_animal diggings/ disturbance 0","4_animal diggings/ disturbance","other","other","disturbance","animal diggings/ disturbance","",0,"",""
"323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","2023-06-05T13:34:15.000Z","2023-06-05T13:34:22.000Z","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","2084daba-e07b-4681-9983-cd30a2ab2be9","2023-06-05T13:09:02.000Z","2023-06-05T13:34:24.000Z","lubb_control_08","6/5/2023","8:07 AM","lubb","lubb_control_08","lubb","control",8,"c","3","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=99c11a85-eaf8-4c51-8b84-e6976429d48b_1685970624.jpg","","lubb",11,"1.1_litter 2","2_litter","other","other","litter","","",2,"",""
"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8ed45400-c325-495a-ab9f-ea1e904eb95a","8ed45400-c325-495a-ab9f-ea1e904eb95a","2023-06-05T14:53:46.000Z","2023-06-05T15:03:33.000Z","8ed45400-c325-495a-ab9f-ea1e904eb95a","282e32fc-7868-4102-bec0-40be489cfd94","2023-06-05T14:51:36.000Z","2023-06-05T15:03:36.000Z","lubb_control_37","6/5/2023","9:49 AM","lubb","lubb_control_37","lubb","control",37,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=83d82257-1d8a-4ee8-bb1a-6692eab136bf_1685976780.jpg","","lubb",12,"1.1_litter 15","2_litter","other","other","litter","","",15,"",""
"325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","2023-06-05T14:29:01.000Z","2023-06-05T14:29:15.000Z","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","abbb2143-d0ee-4483-8cfa-acdbc76c62bb","2023-06-05T14:17:54.000Z","2023-06-05T14:29:18.000Z","lubb_npk_27","6/5/2023","9:16 AM","lubb","lubb_npk_27","lubb","npk",27,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=27390009-65da-49ab-8741-83ef3da6e3ba_1685974778.jpg","","lubb",11,"1.1_litter 15","2_litter","other","other","litter","","",15,"",""
"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c324e2f7-7efc-4fd4-adc0-7737a2d9da23","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","2023-06-05T14:46:03.000Z","2023-06-21T01:46:21.000Z","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","bde0fea7-603b-4017-83a4-f5b76cc50f53","2023-06-05T14:39:46.000Z","2023-06-05T14:46:24.000Z","lubb_npk_29","6/5/2023","9:37 AM","lubb","lubb_npk_29","lubb","npk",29,"d","4","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=fd079b7b-aaf3-41c3-9c01-9da9a48169e1_1685976053.jpg","","lubb",8,"1.1_litter 7","2_litter","other","other","litter","","",7,"",""
"327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c324e2f7-7efc-4fd4-adc0-7737a2d9da23","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","2023-06-05T14:46:03.000Z","2023-06-21T01:46:21.000Z","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","cf1b3795-b2a3-48c0-b5f9-22e3124448b4","2023-06-05T14:44:46.000Z","2023-06-05T14:46:29.000Z","lubb_npk_29","6/5/2023","9:37 AM","lubb","lubb_npk_29","lubb","npk",29,"d","4","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=fd079b7b-aaf3-41c3-9c01-9da9a48169e1_1685976053.jpg","","lubb",8,"2plant_(notes required) 27","2plant_(notes required)","plant","2plant","notes required","","",27,"",""
"328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8ed45400-c325-495a-ab9f-ea1e904eb95a","8ed45400-c325-495a-ab9f-ea1e904eb95a","2023-06-05T14:53:46.000Z","2023-06-05T15:03:33.000Z","8ed45400-c325-495a-ab9f-ea1e904eb95a","7699b25e-b6d8-40fd-9859-77da4bddbde4","2023-06-05T15:00:19.000Z","2023-06-05T15:03:45.000Z","lubb_control_37","6/5/2023","9:49 AM","lubb","lubb_control_37","lubb","control",37,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=83d82257-1d8a-4ee8-bb1a-6692eab136bf_1685976780.jpg","","lubb",12,"2plant_(notes required) 0.5","2plant_(notes required)","plant","2plant","notes required","","",0.5,"",""
"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"265eccff-9aa3-42ab-bf20-b3cf84d58387","265eccff-9aa3-42ab-bf20-b3cf84d58387","2023-06-05T13:45:55.000Z","2023-06-05T13:59:55.000Z","265eccff-9aa3-42ab-bf20-b3cf84d58387","a3c26dfb-7893-46c1-a69e-8e6327531ae1","2023-06-05T13:46:16.000Z","2023-06-05T14:00:00.000Z","lubb_npk_05","6/5/2023","8:42 AM","lubb","lubb_npk_05","lubb","npk",5,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=64ce1308-30ac-44e9-bba6-7fcc8851ae00_1685972611.jpg","","lubb",8,"1.4_rocks 0","5_rocks","other","other","rocks","","",0,"",""
"330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","2023-06-05T13:34:15.000Z","2023-06-05T13:34:22.000Z","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","ed9af2f8-688d-4c86-8565-850cc2dffbc7","2023-06-05T13:09:24.000Z","2023-06-05T13:34:25.000Z","lubb_control_08","6/5/2023","8:07 AM","lubb","lubb_control_08","lubb","control",8,"c","3","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=99c11a85-eaf8-4c51-8b84-e6976429d48b_1685970624.jpg","","lubb",11,"1.2_bare soil 0","3_bare soil","other","other","soil","","",0,"",""
"331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8ed45400-c325-495a-ab9f-ea1e904eb95a","8ed45400-c325-495a-ab9f-ea1e904eb95a","2023-06-05T14:53:46.000Z","2023-06-05T15:03:33.000Z","8ed45400-c325-495a-ab9f-ea1e904eb95a","63ead18b-3306-4e21-835a-9b602f6ecfbd","2023-06-05T14:52:04.000Z","2023-06-05T15:03:37.000Z","lubb_control_37","6/5/2023","9:49 AM","lubb","lubb_control_37","lubb","control",37,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=83d82257-1d8a-4ee8-bb1a-6692eab136bf_1685976780.jpg","","lubb",12,"1.2_bare soil 8","3_bare soil","other","other","soil","","",8,"",""
"332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"265eccff-9aa3-42ab-bf20-b3cf84d58387","265eccff-9aa3-42ab-bf20-b3cf84d58387","2023-06-05T13:45:55.000Z","2023-06-05T13:59:55.000Z","265eccff-9aa3-42ab-bf20-b3cf84d58387","0469e0be-dbc9-40c4-b220-ad37aa902924","2023-06-05T13:45:36.000Z","2023-06-05T13:59:57.000Z","lubb_npk_05","6/5/2023","8:42 AM","lubb","lubb_npk_05","lubb","npk",5,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=64ce1308-30ac-44e9-bba6-7fcc8851ae00_1685972611.jpg","","lubb",8,"1.2_bare soil 0","3_bare soil","other","other","soil","","",0,"",""
"333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","2023-06-05T14:29:01.000Z","2023-06-05T14:29:15.000Z","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","f57cc3a8-cd83-485e-ba04-10cd4922936b","2023-06-05T14:18:24.000Z","2023-06-05T14:29:19.000Z","lubb_npk_27","6/5/2023","9:16 AM","lubb","lubb_npk_27","lubb","npk",27,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=27390009-65da-49ab-8741-83ef3da6e3ba_1685974778.jpg","","lubb",11,"1.2_bare soil 25","3_bare soil","other","other","soil","","",25,"",""
"334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c324e2f7-7efc-4fd4-adc0-7737a2d9da23","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","2023-06-05T14:46:03.000Z","2023-06-21T01:46:21.000Z","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","534f4a66-3243-4aee-a3df-56711f438aad","2023-06-05T14:40:04.000Z","2023-06-05T14:46:25.000Z","lubb_npk_29","6/5/2023","9:37 AM","lubb","lubb_npk_29","lubb","npk",29,"d","4","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=fd079b7b-aaf3-41c3-9c01-9da9a48169e1_1685976053.jpg","","lubb",8,"1.2_bare soil 0","3_bare soil","other","other","soil","","",0,"",""
