LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685004			7012	Temperature: Min Temperature of Coldest Month	Bio_06	-20.799999237	C										unpub.	Min Temperature of Coldest Month http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685005			7013	Temperature: Annual Range	Bio_07	45.599998474	C										unpub.	Temperature Annual Range (BIO5-BIO6) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685006			7014	Temperature: Mean Temperature of Wettest Quarter	Bio_08	18.633333206	C										unpub.	Mean Temperature of Wettest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685007			7015	Temperature: Mean Temperature of Driest Quarter	Bio_09	-10.949999809	C										unpub.	Mean Temperature of Driest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685008			7016	Temperature: Mean Temperature of Warmest Quarter	Bio_10	18.633333206	C										unpub.	Mean Temperature of Warmest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685009			7017	Temperature: Mean Temperature of Coldest Quarter	Bio_11	-10.949999809	C										unpub.	Mean Temperature of Coldest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685010			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Bio_12	755	mm										unpub.	Annual Precipitation http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685011			7018	Precipitation of Wettest Month	Bio_13	108	mm										unpub.	Precipitation of Wettest Month http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685012			7019	Precipitation of Driest Month	Bio_14	18	mm										unpub.	Precipitation of Driest Month http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685013			7020	Precipitation Seasonality (Coefficient of Variation)	Bio_15	50.825936128	mm										unpub.	Precipitation Seasonality (Coefficient of Variation) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685014			7021	Precipitation of Wettest Quarter	Bio_16	309	mm										unpub.	Precipitation of Wettest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685015			7022	Precipitation of Driest Quarter	Bio_17	70	mm										unpub.	Precipitation of Driest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685016			7023	Precipitation of Warmest Quarter	Bio_18	309	mm										unpub.	Precipitation of Warmest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685017			7024	Precipitation of Coldest Quarter	Bio_19	70	mm										unpub.	Precipitation of Coldest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685018			7025	Solar radiation (kJ m-2 day-1)	SRAD	12590.166667	kJ m-2 day-1										unpub.	Solar radiation (kJ m-2 day-1) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_srad.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685019			7026	Water vapor pressure (kPa)	VAPR	0.7916666766	kPa										unpub.	Water vapor pressure (kPa) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_vapr.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685020			7027	Wind speed (m s-1)	WIND	2.9416666627	m s-1										unpub.	Wind speed (m s-1) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_wind.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685021			469	Identifier within contributed dataset (ID)	ID	36552											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685022			113	Reference / source	References	Reich et al 2008											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685023			1411	Dataset (1)	Source	TRY db 096											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685024			1423	Dataset (2)	DataSet	Reich P. Global Respiration Database											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685025			193	Vegetation type / Biome	Biome	4											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685026			1412	Location Country	Country	USA											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685027			114	Location / Site Name	Location	StPaul											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685028			59	Latitude	Lat	46.17						46.17					unpub.	Lat (dec. degr.)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685029			60	Longitude	Long	-92.87						-92.87					unpub.	Long (dec.degr)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685030			61	Altitude	Elev	339	m					339	m				unpub.	Altitude		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685031			92	Mean annual sum of potential evapotranspiration (PET)	PET	888	mm										unpub.	Potential EvapoTranspiration		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685032			911	Wetness/Humidity/Aridity of area where samples were taken	AI	0.8581											unpub.	Aridity Index		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685033			7028	Actual EvapoTranspiration	AET	644	mm										unpub.	Actual EvapoTranspiration (1950-2000 period)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685034			7029	Priestley-Taylor alpha coefficient	ALPHA	72											unpub.	Priestley-Taylor alpha coefficient		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685035			1681	Soil water content (SWC)	SWC	78	%										unpub.	Soil Water Content available for evapotranspiration processes (as percentage of Maximum Soil Water Content)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685036			7032	Average annual relative humidity	RH	68	%										unpub.	Average Annual Relative Humidity		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685037			7031	Cloud cover	cld	70.5	%										unpub.	cloud cover		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685038			2571	Average number of ground frost days per year (sum) (FRS)	fd	260.6	d/y										unpub.	frost day frequency		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685039			7033	Mean number of wet days per year	wd	105.2	d/y										unpub.	wet day frequency		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685040			7034	Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements	SRB_1	122.38291931	w/m2										unpub.	mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685041			7035	Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements	SRB_2	174.90158081	w/m2										unpub.	mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685042			7036	Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements	SRB_3	-52.520584106	w/m2										unpub.	mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685043			4638	Soil C content per ground area	SCD	11.630299568	kg/m2										unpub.	Soil carbon density (depth 0-100 cm)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685044			4639	Soil N content per ground area	SND	1480.9399414	g/m2										unpub.	Soil total nitrogen density (depth 0-100 cm)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685045			1667	Soil bulk density	SBD	1.4753799438	g/cm3										unpub.	Soil bulk density (depth 0-100 cm)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685046			6695	Soil field capacity	SFC	399.86099243	mm										unpub.	Soil field capacity (depth 0-100 cm)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685047			7037	Soil thermal capacity	STC	1.17900002	J/m3/K										unpub.	Soil thermal capacity		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685048			264	Soil ph	soil_PH	5.8990001678	no unit										unpub.	Soil pH		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685049			7038	Soil profile available water capacity	SPAWC	235.56100464	mm										unpub.	Soil profile available water capacity  (depth 0-100 cm)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685050			7039	Soil plant available water capacity of rooting zone (derived from remote sensing) 1	PAWSC_1	249.8999939	mm										unpub.	ISLSCP II Total Plant-Available Soil Water Storage Capacity of the Rooting Zone DERIVED FROM ASSIMILATION OF NDVI-FPAR AND ATMOSPHERIC FORCING DATA		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685051			7040	Soil plant available water capacity of rooting zone (derived from remote sensing) 2	PAWSC_2	252.19999695	mm										unpub.	ISLSCP II Total Plant-Available Soil Water Storage Capacity of the Rooting Zone DERIVED FROM OPTIMIZATION OF ABSORBED PAR		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685052			7041	Soil wilting point	SWP	164.30200195	mm										unpub.	Soil wilting point		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685053			7042	Ecosystem rooting depth	RD	1	m										unpub.	Mean 95% ecosystem rooting depth in meters		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685054			7043	Temperature sum of growing degree days (GDD)	gdd	1867	C										unpub.	Growing Degree Days		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685055			7044	Maximum Green Vegetation Fraction	MGVF	95	%										unpub.	Maximum Green Vegetation Fraction		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685056			7045	NDVI of the site	NDVI3g	0.57055860758	no unit										unpub.	The latest version of the GIMMS NDVI data set spans the period July 1981 to December 2013 and is termed NDVI3g (third generation GIMMS NDVI from AVHRR sensors).		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685057			7046	GPP of the site	GPP	1061.6	gC/m2										unpub.	MODIS MOD17 annual/30-arcsec Gross Primary Production (GPP) for 2000 - 2013		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685058			200	Net primary productivity of the site (NPP)	NPP	549.8	gC/m2										unpub.	MODIS MOD17 annual/30-arcsec Net Primary Production (NPP) for 2000 - 2013		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685059			7047	NPP of the site (2)	NPP2	597.79998779	gC/m2										unpub.	ISLSCP II IGBP NPP Output from 15 Terrestrial Biogeochemistry Models		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685060			7048	Terrestrial chlorophyll index of the site	MTCI	1.7801810503	no unit										unpub.	MERIS (Medium Resolution Imaging Spectrometer) terrestrial chlorophyll index (MTCI)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685061			201	Leaf area index of the site (LAI)	LAI	2.1929166317	m2/m2										unpub.	AVHRR Boston University (BU) LAI and AVHRR BU FPAR data sets		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685062			7049	Fraction of absorbed photosynthetic active radiation (FAPAR) of the site	FAPAR	0.51183331013	no unit										unpub.	AVHRR Boston University (BU) LAI and AVHRR BU FPAR data sets		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685063			7050	Length of growing season (LGP)	lgp	8											unpub.	Length of growing period (LGP) zones of the world (FGGD) (16 zones)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685064			846	Family	Fam	Poaceae											unpub.	Family		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685065			1421	Order	Order	Poales											unpub.	Order		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685066			1420	Subclass	Subclass	Magnoliidae											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685067			7051	APG IV level 5	lev5	Commelinids											unpub.	APG IV		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685068			7055	APG IV level 1	lev1	Monocots											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685069			7056	Major Phylogenetic Group	Major group	Angiosperms											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3064765	32685074	14	Leaf nitrogen (N) content per leaf dry mass	15	Leaf nitrogen content per dry mass (Nmass)	N	3.78298	%	Single	28.869			37.8298	mg/g			3.77192	unpub.	%		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947117			62	Mean annual temperature (MAT)	Bio_01	6.2458333156	C										unpub.	Annual Mean Temperature http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947118			7008	Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp))	Bio_02	11.691666845	C										unpub.	Mean Diurnal Range (Mean of monthly (max temp - min temp)) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947119			7009	Temperature: Isothermality (BIO2/BIO7) (* 100)	Bio_03	25.75257036											unpub.	Isothermality (BIO2/BIO7) (* 100) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947120			7010	Temperature: Seasonality (standard deviation *100)	Bio_04	1212.8843463	C										unpub.	Temperature Seasonality (standard deviation *100) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947121			7011	Temperature: Max Temperature of Warmest Month	Bio_05	26.299999237	C										unpub.	Max Temperature of Warmest Month http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947122			7012	Temperature: Min Temperature of Coldest Month	Bio_06	-19.100000381	C										unpub.	Min Temperature of Coldest Month http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947123			7013	Temperature: Annual Range	Bio_07	45.399999619	C										unpub.	Temperature Annual Range (BIO5-BIO6) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947124			7014	Temperature: Mean Temperature of Wettest Quarter	Bio_08	20.299999714	C										unpub.	Mean Temperature of Wettest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947125			7015	Temperature: Mean Temperature of Driest Quarter	Bio_09	-9.6333333651	C										unpub.	Mean Temperature of Driest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947126			7016	Temperature: Mean Temperature of Warmest Quarter	Bio_10	20.299999714	C										unpub.	Mean Temperature of Warmest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947127			7017	Temperature: Mean Temperature of Coldest Quarter	Bio_11	-9.6333333651	C										unpub.	Mean Temperature of Coldest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947128			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Bio_12	744	mm										unpub.	Annual Precipitation http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947129			7018	Precipitation of Wettest Month	Bio_13	111	mm										unpub.	Precipitation of Wettest Month http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947130			7019	Precipitation of Driest Month	Bio_14	20	mm										unpub.	Precipitation of Driest Month http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947131			7020	Precipitation Seasonality (Coefficient of Variation)	Bio_15	52.679632948	mm										unpub.	Precipitation Seasonality (Coefficient of Variation) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947132			7021	Precipitation of Wettest Quarter	Bio_16	311	mm										unpub.	Precipitation of Wettest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947133			7022	Precipitation of Driest Quarter	Bio_17	68	mm										unpub.	Precipitation of Driest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947134			7023	Precipitation of Warmest Quarter	Bio_18	311	mm										unpub.	Precipitation of Warmest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947135			7024	Precipitation of Coldest Quarter	Bio_19	68	mm										unpub.	Precipitation of Coldest Quarter http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_bio.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947136			7025	Solar radiation (kJ m-2 day-1)	SRAD	12778	kJ m-2 day-1										unpub.	Solar radiation (kJ m-2 day-1) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_srad.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947137			7026	Water vapor pressure (kPa)	VAPR	0.84499999757	kPa										unpub.	Water vapor pressure (kPa) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_vapr.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947138			7027	Wind speed (m s-1)	WIND	3.0749999881	m s-1										unpub.	Wind speed (m s-1) http://biogeo.ucdavis.edu/data/worldclim/v2.0/tif/base/wc2.0_30s_wind.zip		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947139			469	Identifier within contributed dataset (ID)	ID	53780											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947140			113	Reference / source	References	Craine et al 2009											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947141			1411	Dataset (1)	Source	TRY db 130											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947142			1423	Dataset (2)	DataSet	Craine J. Global 15N Database											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947143			193	Vegetation type / Biome	Biome	4											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947144			1412	Location Country	Country	USA											unpub.			
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947145			59	Latitude	Lat	45.4166667						45.4166667					unpub.	Lat (dec. degr.)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947146			60	Longitude	Long	-93.166667						-93.166667					unpub.	Long (dec.degr)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947147			61	Altitude	Elev	277	m					277	m				unpub.	Altitude		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947148			92	Mean annual sum of potential evapotranspiration (PET)	PET	896	mm										unpub.	Potential EvapoTranspiration		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947149			911	Wetness/Humidity/Aridity of area where samples were taken	AI	0.8381											unpub.	Aridity Index		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947150			7028	Actual EvapoTranspiration	AET	636	mm										unpub.	Actual EvapoTranspiration (1950-2000 period)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947151			7029	Priestley-Taylor alpha coefficient	ALPHA	70											unpub.	Priestley-Taylor alpha coefficient		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947152			1681	Soil water content (SWC)	SWC	75	%										unpub.	Soil Water Content available for evapotranspiration processes (as percentage of Maximum Soil Water Content)		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947153			7032	Average annual relative humidity	RH	68	%										unpub.	Average Annual Relative Humidity		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947154			7031	Cloud cover	cld	70.2	%										unpub.	cloud cover		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947155			2571	Average number of ground frost days per year (sum) (FRS)	fd	241.5	d/y										unpub.	frost day frequency		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947156			7033	Mean number of wet days per year	wd	94.7	d/y										unpub.	wet day frequency		
Sheremetev	Serge	412	The Global Leaf Traits	Bouteloua gracilis	7911	Bouteloua gracilis	3081993	33947157			7034	Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements	SRB_1	122.38291931	w/m2										unpub.	mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements		
