"","ec5_uuid","created_at.x","uploaded_at.x","title.x","X1_date_measured","X2_time_started","X3_site","X4_plot__treatment","X5_subplot","X6_nested_subplot","X7_Photo_of_1x1","X8_notes","X9_species_list_site","X10_species_compositi","X16_species_compositi","X22_species_compositi","X28_species_compositi","ec5_branch_uuid.x","created_at.y","uploaded_at.y","title.y","X23_species","X24_species_notes_if_","X25_percent_cover_","X26_photo_if_needed","X27_cover_notes","ec5_branch_uuid.y","created_at.x","uploaded_at.x","title.x","X17_species","X18_species_notes_if_","X19_percent_cover_","X20_photo_if_needed","X21_cover_notes","ec5_branch_uuid.x","created_at.y","uploaded_at.y","title.y","X29_species.x","X30_species_notes_if_.x","X31_percent_cover_.x","X32_photo_if_needed.x","X33_cover_notes.x","ec5_branch_uuid.y","created_at","uploaded_at","title","X29_species.y","X30_species_notes_if_.y","X31_percent_cover_.y","X32_photo_if_needed.y","X33_cover_notes.y"
"705","c324e2f7-7efc-4fd4-adc0-7737a2d9da23",2023-06-05 14:46:03,2023-06-21 01:46:21,"lubb_NPK_29",2023-06-05,09:37:00,"lubb","lubb_NPK_29","D",4,NA,NA,"lubb",0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93456735-5cad-4b34-989c-92dc66219e89",2023-06-05 14:45:22,2023-06-05 14:46:30,"SOEL_(solanum elaeagnifolium) 2","SOEL_(solanum elaeagnifolium)",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","c324e2f7-7efc-4fd4-adc0-7737a2d9da23",2023-06-05 14:46:03,2023-06-21 01:46:21,"lubb_NPK_29",2023-06-05,09:37:00,"lubb","lubb_NPK_29","D",4,NA,NA,"lubb",0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"534f4a66-3243-4aee-a3df-56711f438aad",2023-06-05 14:40:04,2023-06-05 14:46:25,"1.2_bare soil 0","3_bare soil",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","c324e2f7-7efc-4fd4-adc0-7737a2d9da23",2023-06-05 14:46:03,2023-06-21 01:46:21,"lubb_NPK_29",2023-06-05,09:37:00,"lubb","lubb_NPK_29","D",4,NA,NA,"lubb",0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42eccba0-5c96-4f7b-a440-c4be07eb0e53",2023-06-05 14:39:18,2023-06-05 14:46:22,"1.0_woody overstory 0","1_woody overstory",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","c324e2f7-7efc-4fd4-adc0-7737a2d9da23",2023-06-05 14:46:03,2023-06-21 01:46:21,"lubb_NPK_29",2023-06-05,09:37:00,"lubb","lubb_NPK_29","D",4,NA,NA,"lubb",0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2defc147-aa12-4516-b183-5089f897edc9",2023-06-05 14:41:43,2023-06-05 14:46:28,"CHIN2_(chenopodium incanum) 50","CHIN2_(chenopodium incanum)",NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","c324e2f7-7efc-4fd4-adc0-7737a2d9da23",2023-06-05 14:46:03,2023-06-21 01:46:21,"lubb_NPK_29",2023-06-05,09:37:00,"lubb","lubb_NPK_29","D",4,NA,NA,"lubb",0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fd079b7b-aaf3-41c3-9c01-9da9a48169e1",2023-06-05 14:40:58,2023-06-05 14:46:27,"1.4_rocks 0","5_rocks",NA,0,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=fd079b7b-aaf3-41c3-9c01-9da9a48169e1_1685976053.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","c324e2f7-7efc-4fd4-adc0-7737a2d9da23",2023-06-05 14:46:03,2023-06-21 01:46:21,"lubb_NPK_29",2023-06-05,09:37:00,"lubb","lubb_NPK_29","D",4,NA,NA,"lubb",0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bde0fea7-603b-4017-83a4-f5b76cc50f53",2023-06-05 14:39:46,2023-06-05 14:46:24,"1.1_litter 7","2_litter",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","c324e2f7-7efc-4fd4-adc0-7737a2d9da23",2023-06-05 14:46:03,2023-06-21 01:46:21,"lubb_NPK_29",2023-06-05,09:37:00,"lubb","lubb_NPK_29","D",4,NA,NA,"lubb",0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b38cb1d4-74a3-46f6-a175-6786b7a7593a",2023-06-05 14:40:26,2023-06-05 14:46:26,"1.3_animal diggings/ disturbance 0","4_animal diggings/ disturbance",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","c5261ef3-db17-4c4b-ba57-e2ddd9016575",2023-05-23 13:06:00.68,2023-05-23 14:06:52,"temple_NPK_08",2023-05-23,07:57:00,NA,"temple_NPK_08","D",NA,NA,"SW Corner","temple",7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25",2023-05-26 12:12:27,2023-05-26 12:15:45,"temple_control_21",2023-05-26,07:02:00,NA,"temple_control_21","D",NA,NA,"Subplot D, nested 4","temple",17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","da873470-ee73-4ebe-b328-db886aa6c0b4",2023-05-23 12:42:39.231,2023-05-23 14:06:21,"temple_control_11",2023-05-23,07:32:00,NA,"temple_control_11","D",NA,NA,"SW corner","temple",8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4d320a87-a4b1-4af2-bea5-d6cf15f112b9",2023-06-05 14:27:21,2023-06-05 14:29:27,"BOGR2_(bouteloua gracilis) 3","BOGR2_(bouteloua gracilis)",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ebae7a35-8b8f-4638-861e-eb9c96cbb5e0",2023-06-05 14:25:08,2023-06-05 14:29:26,"2plant_(notes required) 3","2plant_(notes required)","Hymenoxys odorata, hyod. Keep to key.",3,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=ebae7a35-8b8f-4638-861e-eb9c96cbb5e0_1685975098.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf53b0fc-70a3-4e45-8d6d-73d09eba67a4",2023-06-05 14:20:18,2023-06-05 14:29:22,"CHIN2_(chenopodium incanum) 42","CHIN2_(chenopodium incanum)",NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abbb2143-d0ee-4483-8cfa-acdbc76c62bb",2023-06-05 14:17:54,2023-06-05 14:29:18,"1.1_litter 15","2_litter",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f57cc3a8-cd83-485e-ba04-10cd4922936b",2023-06-05 14:18:24,2023-06-05 14:29:19,"1.2_bare soil 25","3_bare soil",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"947f3a3d-e762-446d-bb15-864d9e5c59cf",2023-06-05 14:17:29,2023-06-05 14:29:17,"1.0_woody overstory 0","1_woody overstory",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00fc820e-c62d-47ff-9e67-407252bd4ae6",2023-06-05 14:20:41,2023-06-05 14:29:23,"PRGL2_(prosopis glandulosa) 5","PRGL2_(prosopis glandulosa)",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d502f915-5d10-4fb0-8f03-c90181fad2f4",2023-06-05 14:18:47,2023-06-05 14:29:20,"1.3_animal diggings/ disturbance 0","4_animal diggings/ disturbance",NA,0,NA,"Scat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dabb3cd6-87bf-467b-aa2c-40745d5d974b",2023-06-05 14:28:03,2023-06-05 14:29:28,"CHLA10_(chamaesyce lata) 0.5","CHLA10_(chamaesyce lata)",NA,0.5,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=dabb3cd6-87bf-467b-aa2c-40745d5d974b_1685975278.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"804e95bf-70b7-44fd-b66e-a28d7627297e",2023-06-05 14:21:07,2023-06-05 14:29:24,"SOEL_(solanum elaeagnifolium) 2","SOEL_(solanum elaeagnifolium)",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110",2023-06-05 14:29:01,2023-06-05 14:29:15,"lubb_NPK_27",2023-06-05,09:16:00,"lubb","lubb_NPK_27","B",2,NA,NA,"lubb",0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27390009-65da-49ab-8741-83ef3da6e3ba",2023-06-05 14:19:45,2023-06-05 14:29:21,"1.4_rocks 0","5_rocks",NA,0,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=27390009-65da-49ab-8741-83ef3da6e3ba_1685974778.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"2aaf240c-6865-4d50-a2dc-091589f831c0",2023-06-21 18:37:47,2023-06-21 18:39:17,"2PLANT 1","2PLANT","Dichanthelium",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=2aaf240c-6865-4d50-a2dc-091589f831c0_1687372663.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"7ac25b07-484b-4258-b407-a6421d64b50c",2023-06-21 18:32:57,2023-06-21 18:39:07,"2PLANT 0","2PLANT","Bare soil",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"b7f6ac64-ebec-4374-bb90-de7243745aa3",2023-06-21 18:35:15,2023-06-21 18:39:13,"SCRH_(SCHIZACHYRIUM RHIZOMATUM) 83","SCRH_(SCHIZACHYRIUM RHIZOMATUM)",NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"31572ce0-04ed-439d-9dbc-fbca385781aa",2023-06-21 18:32:09,2023-06-21 18:39:04,"2PLANT 0","2PLANT","Rocks",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"8218427d-7d8a-4ffc-8172-584b31103f13",2023-06-21 18:38:45,2023-06-21 18:39:18,"PTPY_(PTEROCAULON PYCNOSTACHYUM) 2","PTPY_(PTEROCAULON PYCNOSTACHYUM)",NA,2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8218427d-7d8a-4ffc-8172-584b31103f13_1687372722.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"7f0e40de-92c7-4b4c-a208-3c580a8adc42",2023-06-21 18:33:18,2023-06-21 18:39:09,"2PLANT 3","2PLANT","Litter",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"69a0f514-d5a7-406c-9748-ad84dbc933e5",2023-06-21 18:32:37,2023-06-21 18:39:06,"2PLANT 0","2PLANT","Animal digging/ disturbance",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"6bc4c2a7-e849-4726-8360-730adc8fe0d6",2023-06-21 18:37:07,2023-06-21 18:39:16,"QUMI_(QUERCUS MINIMA) 4","QUMI_(QUERCUS MINIMA)",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"a6b34c17-4de1-4c2a-9885-26804e90721c",2023-06-21 18:33:46,2023-06-21 18:39:10,"2PLANT 0","2PLANT","Woody over story",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"13ef8d25-3294-47f3-94d0-9c771ababcca",2023-06-21 18:36:26,2023-06-21 18:39:14,"HYRE_(HYPERICUM REDUCTUM) 1","HYRE_(HYPERICUM REDUCTUM)","Verify species",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=13ef8d25-3294-47f3-94d0-9c771ababcca_1687372571.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c",2023-06-21 18:36:30,2023-08-21 03:46:05,"arch_control_01",2023-06-21,14:30:00,"arch","arch_control_01","A",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg",NA,"arch",0,0,11,0,"e35e700b-0f6b-4d26-8094-67776c889ae3",2023-06-21 18:34:31,2023-06-21 18:39:12,"HYED_(HYPERICUM EDISONIANUM) 20","HYED_(HYPERICUM EDISONIANUM)",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","f1d3a5e2-b45b-49bc-998a-57e694e295f2",2023-09-07 17:58:53,2023-09-07 18:00:20,"sevi_control_22",2023-09-07,11:46:00,"sevi","sevi_control_22","B",2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg",NA,"sevi",0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cc9b5e9a-a8a3-4a61-be1f-3ecc72337563",2023-09-07 17:58:49,2023-09-08 00:54:49,"DEPI_DESCURAINIA PINNATA 0.5","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",0.5,NA,NA,"91692048-58e6-4b32-b93f-b302ecb6a6c7",2023-09-07 18:00:06,2023-09-08 00:53:12,"CRCR_CRYPTANTHA CRASSISEPALA 0.5","CRCR_CRYPTANTHA CRASSISEPALA","stabfuzz, senesced",0.5,NA,NA
"738","f1d3a5e2-b45b-49bc-998a-57e694e295f2",2023-09-07 17:58:53,2023-09-07 18:00:20,"sevi_control_22",2023-09-07,11:46:00,"sevi","sevi_control_22","B",2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg",NA,"sevi",0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cc9b5e9a-a8a3-4a61-be1f-3ecc72337563",2023-09-07 17:58:49,2023-09-08 00:54:49,"DEPI_DESCURAINIA PINNATA 0.5","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",0.5,NA,NA,"cc9b5e9a-a8a3-4a61-be1f-3ecc72337563",2023-09-07 17:58:49,2023-09-08 00:54:49,"DEPI_DESCURAINIA PINNATA 0.5","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",0.5,NA,NA
"739","f1d3a5e2-b45b-49bc-998a-57e694e295f2",2023-09-07 17:58:53,2023-09-07 18:00:20,"sevi_control_22",2023-09-07,11:46:00,"sevi","sevi_control_22","B",2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg",NA,"sevi",0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cc9b5e9a-a8a3-4a61-be1f-3ecc72337563",2023-09-07 17:58:49,2023-09-08 00:54:49,"DEPI_DESCURAINIA PINNATA 0.5","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",0.5,NA,NA,"023c6cfa-7723-4b5e-a169-e9cfcf26c5cb",2023-09-07 17:58:11,2023-09-08 17:38:35,"SPFL_SPOROBOLUS FLEXUOSUS 2","SPFL_SPOROBOLUS FLEXUOSUS",NA,2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=023c6cfa-7723-4b5e-a169-e9cfcf26c5cb_1694109487.jpg",NA
"740","f1d3a5e2-b45b-49bc-998a-57e694e295f2",2023-09-07 17:58:53,2023-09-07 18:00:20,"sevi_control_22",2023-09-07,11:46:00,"sevi","sevi_control_22","B",2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg",NA,"sevi",0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cc9b5e9a-a8a3-4a61-be1f-3ecc72337563",2023-09-07 17:58:49,2023-09-08 00:54:49,"DEPI_DESCURAINIA PINNATA 0.5","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",0.5,NA,NA,"72786e5f-c288-4b65-b99c-7bf4584b10ff",2023-09-07 17:47:46,2023-09-07 17:59:14,"1_other_rocks 1","1_other_rocks",NA,1,NA,NA
"741","f1d3a5e2-b45b-49bc-998a-57e694e295f2",2023-09-07 17:58:53,2023-09-07 18:00:20,"sevi_control_22",2023-09-07,11:46:00,"sevi","sevi_control_22","B",2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg",NA,"sevi",0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cc9b5e9a-a8a3-4a61-be1f-3ecc72337563",2023-09-07 17:58:49,2023-09-08 00:54:49,"DEPI_DESCURAINIA PINNATA 0.5","DEPI_DESCURAINIA PINNATA","senesced_brassicaceae",0.5,NA,NA,"757846fc-c496-40a1-af3d-5f7862209b44",2023-09-07 17:52:39,2023-09-08 00:57:40,"HODR_HOFFMANNSEGGIA DREPANOCARPA 4","HODR_HOFFMANNSEGGIA DREPANOCARPA","lacking the glands on the abaxial side of the leaflets that the previous individual had. Album created mk phone 11:53 ""sevi_hodr"".",4,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=757846fc-c496-40a1-af3d-5f7862209b44_1694109102.jpg",NA
